"","book","chapter","verse","text"
"178","Matthew","7","6","“Do not give dogs what is sacred; do not throw your pearls to pigs. If you do, they may trample them under their feet, and turn and tear you to pieces. “Do not give dogs what is sacred; do not throw your pearls to pigs. If you do, they may trample them under their feet, and turn and tear you to pieces. "
"179","Matthew","7","7","“Ask and it will be given to you; seek and you will find; knock and the door will be opened to you. “Ask and it will be given to you; seek and you will find; knock and the door will be opened to you. "
"180","Matthew","7","8","For everyone who asks receives; the one who seeks finds; and to the one who knocks, the door will be opened. For everyone who asks receives; the one who seeks finds; and to the one who knocks, the door will be opened. "
"181","Matthew","7","9","“Which of you, if your son asks for bread, will give him a stone? “Which of you, if your son asks for bread, will give him a stone? "
"182","Matthew","7","10","Or if he asks for a fish, will give him a snake? Or if he asks for a fish, will give him a snake? "
"183","Matthew","7","11","If you, then, though you are evil, know how to give good gifts to your children, how much more will your Father in heaven give good gifts to those who ask him! If you, then, though you are evil, know how to give good gifts to your children, how much more will your Father in heaven give good gifts to those who ask him! "
"184","Matthew","7","12","So in everything, do to others what you would have them do to you, for this sums up the Law and the Prophets. So in everything, do to others what you would have them do to you, for this sums up the Law and the Prophets. "
"185","Matthew","7","13","“Enter through the narrow gate. For wide is the gate and broad is the road that leads to destruction, and many enter through it. “Enter through the narrow gate. For wide is the gate and broad is the road that leads to destruction, and many enter through it. "
"186","Matthew","7","14","But small is the gate and narrow the road that leads to life, and only a few find it. But small is the gate and narrow the road that leads to life, and only a few find it. "
"187","Matthew","7","15","“Watch out for false prophets. They come to you in sheep’s clothing, but inwardly they are ferocious wolves. “Watch out for false prophets. They come to you in sheep’s clothing, but inwardly they are ferocious wolves. "
"188","Matthew","7","16","By their fruit you will recognize them. Do people pick grapes from thornbushes, or figs from thistles? By their fruit you will recognize them. Do people pick grapes from thornbushes, or figs from thistles? "
"189","Matthew","7","17","Likewise, every good tree bears good fruit, but a bad tree bears bad fruit. Likewise, every good tree bears good fruit, but a bad tree bears bad fruit. "
"190","Matthew","7","18","A good tree cannot bear bad fruit, and a bad tree cannot bear good fruit. A good tree cannot bear bad fruit, and a bad tree cannot bear good fruit. "
"191","Matthew","7","19","Every tree that does not bear good fruit is cut down and thrown into the fire. Every tree that does not bear good fruit is cut down and thrown into the fire. "
"192","Matthew","7","20","Thus, by their fruit you will recognize them. Thus, by their fruit you will recognize them. "
"193","Matthew","7","21","“Not everyone who says to me, ‘Lord, Lord,’ will enter the kingdom of heaven, but only the one who does the will of my Father who is in heaven. “Not everyone who says to me, ‘Lord, Lord,’ will enter the kingdom of heaven, but only the one who does the will of my Father who is in heaven. "
"194","Matthew","7","22","Many will say to me on that day, ‘Lord, Lord, did we not prophesy in your name and in your name drive out demons and in your name perform many miracles?’ Many will say to me on that day, ‘Lord, Lord, did we not prophesy in your name and in your name drive out demons and in your name perform many miracles?’ "
"195","Matthew","7","23","Then I will tell them plainly, ‘I never knew you. Away from me, you evildoers!’ Then I will tell them plainly, ‘I never knew you. Away from me, you evildoers!’ "
"196","Matthew","7","24","“Therefore everyone who hears these words of mine and puts them into practice is like a wise man who built his house on the rock. “Therefore everyone who hears these words of mine and puts them into practice is like a wise man who built his house on the rock. "
"197","Matthew","7","25","The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock. The rain came down, the streams rose, and the winds blew and beat against that house; yet it did not fall, because it had its foundation on the rock. "
"198","Matthew","7","26","But everyone who hears these words of mine and does not put them into practice is like a foolish man who built his house on sand. But everyone who hears these words of mine and does not put them into practice is like a foolish man who built his house on sand. "
"199","Matthew","7","27","The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash.” The rain came down, the streams rose, and the winds blew and beat against that house, and it fell with a great crash.” "
"200","Matthew","7","28","When Jesus had finished saying these things, the crowds were amazed at his teaching, "
"201","Matthew","7","29","because he taught as one who had authority, and not as their teachers of the law. "
"202","Matthew","8","1","When Jesus came down from the mountainside, large crowds followed him. "
"203","Matthew","8","2","A man with leprosy # 8:2 The Greek word traditionally translated leprosy was used for various diseases affecting the skin. 8:2 The Greek word traditionally translated leprosy was used for various diseases affecting the skin. came and knelt before him and said, “Lord, if you are willing, you can make me clean.” "
"204","Matthew","8","3","Jesus reached out his hand and touched the man. “I am willing,” “I am willing,” he said. “Be clean!” “Be clean!” Immediately he was cleansed of his leprosy. "
"205","Matthew","8","4","Then Jesus said to him, “See that you don’t tell anyone. But go, show yourself to the priest and offer the gift Moses commanded, as a testimony to them.” “See that you don’t tell anyone. But go, show yourself to the priest and offer the gift Moses commanded, as a testimony to them.” "
"206","Matthew","8","5","When Jesus had entered Capernaum, a centurion came to him, asking for help. "
